N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;AF 1483;A;0540;20250403;20250410;0004000;NTE;NTE;100;E90;J;1;;;;;S25;204;;;07MAR25 1522;
N;LYS;AF 1483;A;0530;20250414;20250417;1034000;NTE;NTE;100;E90;J;1;;;;;S25;205;;;14APR25 1557;
N;LYS;AF 1483;A;0535;20250415;20250415;0200000;NTE;NTE;76;E70;J;1;;;;;S25;206;;;14APR25 1557;
N;LYS;AF 1483;A;0535;20250418;20250418;0000500;NTE;NTE;76;E70;J;1;;;;;S25;207;;;16APR25 1447;
N;LYS;AF 1483;A;0530;20250422;20250422;0200000;NTE;NTE;100;E90;J;1;;;;;S25;208;;;22APR25 1509;
N;LYS;AF 1483;A;0530;20250423;20250423;0030000;NTE;NTE;100;E90;J;1;;;;;S25;209;;;22APR25 1509;
N;LYS;AF 1483;A;0535;20250424;20250424;0004000;NTE;NTE;76;E70;J;1;;;;;S25;210;;;17APR25 1357;
N;LYS;AF 1483;A;0530;20250425;20250425;0000500;NTE;NTE;100;E90;J;1;;;;;S25;211;;;16APR25 1447;
N;LYS;AF 1483;A;0535;20250428;20250428;1000000;NTE;NTE;76;E70;J;1;;;;;S25;212;;;17APR25 1354;
N;LYS;AF 1483;A;0535;20250429;20250506;0200000;NTE;NTE;100;E90;J;1;;;;;S25;213;;;22APR25 1509;
N;LYS;AF 1483;A;0530;20250430;20250507;0030000;NTE;NTE;100;E90;J;1;;;;;S25;214;;;22APR25 1509;
N;LYS;AF 1483;A;0535;20250505;20250505;1000000;NTE;NTE;76;E70;J;1;;;;;S25;215;;;17APR25 1358;
N;LYS;AF 1483;A;0540;20250512;20250602;1000000;NTE;NTE;100;E90;J;1;;;;;S25;216;;;07MAR25 1522;
N;LYS;AF 1483;A;0540;20250513;20250702;0230000;NTE;NTE;100;E90;J;1;;;;;S25;217;;;11MAR25 1101;
N;LYS;AF 1483;A;0540;20250515;20250522;0004000;NTE;NTE;100;E90;J;1;;;;;S25;218;;;07MAR25 1503;
N;LYS;AF 1483;A;0540;20250605;20250703;0004000;NTE;NTE;100;E90;J;1;;;;;S25;219;;;11MAR25 1101;
N;LYS;AF 1483;A;0540;20250616;20250630;1000000;NTE;NTE;100;E90;J;1;;;;;S25;220;;;11MAR25 1101;
N;LYS;AF 1483;A;1010;20250705;20250705;0000060;NTE;NTE;100;E90;J;1;;;;;S25;221;;;11JUL25 1604;
N;LYS;AF 1483;A;0530;20250707;20250708;1200000;NTE;NTE;100;E90;J;1;;;;;S25;222;;;22APR25 1535;
N;LYS;AF 1483;A;0535;20250709;20250723;0030000;NTE;NTE;100;E90;J;1;;;;;S25;223;;;22APR25 1535;
N;LYS;AF 1483;A;0535;20250710;20250724;0004000;NTE;NTE;100;E90;J;1;;;;;S25;224;;;22APR25 1535;
N;LYS;AF 1483;A;0535;20250711;20250718;0000500;NTE;NTE;100;E90;J;1;;;;;S25;225;;;24JUL25 1520;
N;LYS;AF 1483;A;1015;20250712;20250712;0000060;NTE;NTE;100;E90;J;1;;;;;S25;226;;;11JUL25 1604;
N;LYS;AF 1483;A;0530;20250715;20250715;0200000;NTE;NTE;100;E90;J;1;;;;;S25;227;;;22APR25 1535;
N;LYS;AF 1483;A;1010;20250719;20250719;0000060;NTE;NTE;100;E90;J;1;;;;;S25;228;;;11JUL25 1604;
N;LYS;AF 1483;A;0530;20250721;20250721;1000000;NTE;NTE;76;E70;J;1;;;;;S25;229;;;19JUL25 1641;
N;LYS;AF 1483;A;0530;20250722;20250722;0200000;NTE;NTE;100;E90;J;1;;;;;S25;230;;;19JUL25 1641;
N;LYS;AF 1483;A;0550;20250725;20250725;0000500;NTE;NTE;76;E70;J;1;;;;;S25;231;;;24JUL25 1520;
N;LYS;AF 1483;A;0940;20250729;20250828;0204000;NTE;NTE;100;E90;J;1;;;;;S25;232;;;11MAR25 1101;
N;LYS;AF 1483;A;0910;20250730;20250827;0030000;NTE;NTE;100;E90;J;1;;;;;S25;233;;;11MAR25 1101;
N;LYS;AF 1483;A;1740;20250801;20250829;0000500;NTE;NTE;100;E90;J;1;;;;;S25;234;;;11MAR25 1417;
N;LYS;AF 1483;A;1925;20250803;20250831;0000007;NTE;NTE;100;E90;J;1;;;;;S25;235;;;11MAR25 1417;
N;LYS;AF 1483;A;0530;20250901;20250904;1234000;NTE;NTE;100;E90;J;1;;;;;S25;236;;;11MAR25 1101;
N;LYS;AF 1483;A;0530;20250905;20250905;0000500;NTE;NTE;100;E90;J;1;;;;;S25;237;;;11MAR25 1048;
N;LYS;AF 1483;A;0530;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;238;;;07JUL25 0955;
N;LYS;AF 1483;A;0540;20250915;20251013;1000000;NTE;NTE;100;E90;J;1;;;;;S25;239;;;05MAY25 1248;
N;LYS;AF 1483;A;0540;20250916;20251015;0230000;NTE;NTE;100;E90;J;1;;;;;S25;240;;;05MAY25 1248;
N;LYS;AF 1483;A;0540;20250918;20251016;0004000;NTE;NTE;100;E90;J;1;;;;;S25;241;;;05MAY25 1248;
N;LYS;AF 1485;A;1355;20250331;20250407;1000000;NTE;NTE;100;E90;J;1;;;;;S25;242;;;07MAR25 1522;
N;LYS;AF 1485;A;1355;20250401;20250409;0230000;NTE;NTE;100;E90;J;1;;;;;S25;243;;;07MAR25 1522;
N;LYS;AF 1485;A;1355;20250403;20250410;0004000;NTE;NTE;100;E90;J;1;;;;;S25;244;;;04APR25 0637;
N;LYS;AF 1485;A;1355;20250404;20250404;0000500;NTE;NTE;76;E70;J;1;;;;;S25;245;;;04APR25 0637;
N;LYS;AF 1485;A;1355;20250411;20250411;0000500;NTE;NTE;100;E90;J;1;;;;;S25;246;;;04APR25 0637;
N;LYS;AF 1485;A;1310;20250413;20250413;0000007;NTE;NTE;76;E70;J;1;;;;;S25;247;;;13APR25 0848;
N;LYS;AF 1485;A;1410;20250414;20250414;1000000;NTE;NTE;76;E70;J;1;;;;;S25;248;;;14APR25 0942;
N;LYS;AF 1485;A;1410;20250415;20250422;0200000;NTE;NTE;100;E90;J;1;;;;;S25;249;;;29APR25 0858;
N;LYS;AF 1485;A;1410;20250417;20250425;0004500;NTE;NTE;100;E90;J;1;;;;;S25;250;;;29APR25 0858;
N;LYS;AF 1485;A;1410;20250421;20250428;1000000;NTE;NTE;100;E90;J;1;;;;;S25;251;;;14APR25 0942;
N;LYS;AF 1485;A;1410;20250423;20250423;0030000;NTE;NTE;100;E90;J;1;;;;;S25;252;;;29APR25 2205;
N;LYS;AF 1485;A;1310;20250427;20250511;0000007;NTE;NTE;100;E90;J;1;;;;;S25;253;;;07MAR25 1539;
N;LYS;AF 1485;A;1410;20250429;20250429;0200000;NTE;NTE;76;E70;J;1;;;;;S25;254;;;29APR25 0858;
N;LYS;AF 1485;A;1410;20250430;20250430;0030000;NTE;NTE;76;E70;J;1;;;;;S25;255;;;29APR25 2205;
N;LYS;AF 1485;A;1410;20250505;20250505;1000000;NTE;NTE;76;E70;J;1;;;;;S25;256;;;04MAY25 1754;
N;LYS;AF 1485;A;1410;20250506;20250507;0230000;NTE;NTE;100;E90;J;1;;;;;S25;257;;;04MAY25 1754;
N;LYS;AF 1485;A;1355;20250512;20250602;1000000;NTE;NTE;100;E90;J;1;;;;;S25;258;;;07MAR25 1522;
N;LYS;AF 1485;A;1355;20250513;20250617;0200000;NTE;NTE;100;E90;J;1;;;;;S25;259;;;24JUN25 0548;
N;LYS;AF 1485;A;1355;20250514;20250702;0030000;NTE;NTE;100;E90;J;1;;;;;S25;260;;;24JUN25 0548;
N;LYS;AF 1485;A;1355;20250515;20250522;0004000;NTE;NTE;100;E90;J;1;;;;;S25;261;;;23MAY25 0315;
N;LYS;AF 1485;A;1355;20250516;20250516;0000500;NTE;NTE;100;E90;J;1;;;;;S25;262;;;23MAY25 0315;
N;LYS;AF 1485;A;1355;20250523;20250523;0000500;NTE;NTE;76;E70;J;1;;;;;S25;263;;;23MAY25 0315;
N;LYS;AF 1485;A;1355;20250605;20250612;0004000;NTE;NTE;100;E90;J;1;;;;;S25;264;;;19JUN25 0846;
N;LYS;AF 1485;A;1355;20250606;20250613;0000500;NTE;NTE;100;E90;J;1;;;;;S25;265;;;20JUN25 0826;
N;LYS;AF 1485;A;1355;20250616;20250630;1000000;NTE;NTE;100;E90;J;1;;;;;S25;266;;;11MAR25 1101;
N;LYS;AF 1485;A;1355;20250619;20250619;0004000;NTE;NTE;76;E70;J;1;;;;;S25;267;;;19JUN25 0846;
N;LYS;AF 1485;A;1355;20250620;20250620;0000500;NTE;NTE;76;E70;J;1;;;;;S25;268;;;20JUN25 0826;
N;LYS;AF 1485;A;1355;20250624;20250624;0200000;NTE;NTE;76;E70;J;1;;;;;S25;269;;;24JUN25 0548;
N;LYS;AF 1485;A;1355;20250626;20250626;0004000;NTE;NTE;76;E70;J;1;;;;;S25;270;;;26JUN25 0617;
N;LYS;AF 1485;A;1355;20250627;20250627;0000500;NTE;NTE;76;E70;J;1;;;;;S25;271;;;26JUN25 1750;
N;LYS;AF 1485;A;1355;20250701;20250701;0200000;NTE;NTE;100;E90;J;1;;;;;S25;272;;;24JUN25 0548;
N;LYS;AF 1485;A;1355;20250703;20250703;0004000;NTE;NTE;100;E90;J;1;;;;;S25;273;;;26JUN25 0617;
N;LYS;AF 1485;A;1310;20250706;20250706;0000007;NTE;NTE;100;E90;J;1;;;;;S25;274;;;07MAR25 1517;
N;LYS;AF 1485;A;1410;20250707;20250725;1034500;NTE;NTE;100;E90;J;1;;;;;S25;275;;;14JUL25 1609;
N;LYS;AF 1485;A;1410;20250708;20250708;0200000;NTE;NTE;100;E90;J;1;;;;;S25;276;;;14JUL25 1609;
N;LYS;AF 1485;A;1310;20250713;20250713;0000007;NTE;NTE;76;E70;J;1;;;;;S25;277;;;13JUL25 1041;
N;LYS;AF 1485;A;1410;20250715;20250715;0200000;NTE;NTE;76;E70;J;1;;;;;S25;278;;;14JUL25 1609;
N;LYS;AF 1485;A;1310;20250720;20250727;0000007;NTE;NTE;100;E90;J;1;;;;;S25;279;;;11MAR25 1056;
N;LYS;AF 1485;A;1410;20250722;20250722;0200000;NTE;NTE;100;E90;J;1;;;;;S25;280;;;14JUL25 1609;
N;LYS;AF 1485;A;1410;20250901;20250905;1234500;NTE;NTE;100;E90;J;1;;;;;S25;281;;;11MAR25 1101;
N;LYS;AF 1485;A;1310;20250907;20250907;0000007;NTE;NTE;100;E90;J;1;;;;;S25;282;;;11MAR25 1418;
N;LYS;AF 1485;A;1410;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;283;;;07JUL25 1002;
N;LYS;AF 1485;A;1310;20250914;20250914;0000007;NTE;NTE;100;E90;J;1;;;;;S25;284;;;07JUL25 0959;
N;LYS;AF 1485;A;1355;20250915;20251013;1000000;NTE;NTE;100;E90;J;1;;;;;S25;285;;;05MAY25 1248;
N;LYS;AF 1485;A;1355;20250916;20251015;0230000;NTE;NTE;100;E90;J;1;;;;;S25;286;;;05MAY25 1248;
N;LYS;AF 1485;A;1355;20250918;20251017;0004500;NTE;NTE;100;E90;J;1;;;;;S25;287;;;05MAY25 1248;
N;LYS;AF 1488;D;1755;20250330;20250330;0000007;NTE;NTE;100;E90;J;1;;;;;S25;288;;;06APR25 1223;
N;LYS;AF 1488;D;1830;20250331;20250409;1230000;NTE;NTE;100;E90;J;1;;;;;S25;289;;;07MAR25 1715;
N;LYS;AF 1488;D;1830;20250403;20250411;0004500;NTE;NTE;100;E90;J;1;;;;;S25;290;;;07MAR25 1715;
N;LYS;AF 1488;D;1755;20250406;20250406;0000007;NTE;NTE;76;E70;J;1;;;;;S25;291;;;06APR25 1223;
N;LYS;AF 1488;D;1345;20250413;20250413;0000007;NTE;NTE;100;E90;J;1;;;;;S25;292;;;07MAR25 1522;
N;LYS;AF 1488;D;1450;20250414;20250414;1000000;NTE;NTE;100;E90;J;1;1445;;;;S25;293;;;17APR25 1517;
N;LYS;AF 1488;D;1445;20250415;20250415;0200000;NTE;NTE;76;E70;J;1;;;;;S25;294;;;15APR25 1410;
N;LYS;AF 1488;D;1450;20250416;20250430;0034500;NTE;NTE;100;E90;J;1;1445;;;;S25;295;;;17APR25 1517;
N;LYS;AF 1488;D;1440;20250421;20250421;1000000;NTE;NTE;76;E70;J;1;;;;;S25;296;;;17APR25 1517;
N;LYS;AF 1488;D;1450;20250422;20250429;0200000;NTE;NTE;100;E90;J;1;1445;;;;S25;297;;;15APR25 1410;
N;LYS;AF 1488;D;1345;20250427;20250511;0000007;NTE;NTE;100;E90;J;1;;;;;S25;298;;;07MAR25 1522;
N;LYS;AF 1488;D;1450;20250428;20250428;1000000;NTE;NTE;100;E90;J;1;1445;;;;S25;299;;;17APR25 1517;
N;LYS;AF 1488;D;1445;20250505;20250507;1230000;NTE;NTE;100;E90;J;1;;;;;S25;300;;;07MAR25 1715;
N;LYS;AF 1488;D;1830;20250512;20250701;1200000;NTE;NTE;100;E90;J;1;;;;;S25;301;;;02JUL25 1104;
N;LYS;AF 1488;D;1830;20250514;20250625;0030000;NTE;NTE;100;E90;J;1;;;;;S25;302;;;02JUL25 1104;
N;LYS;AF 1488;D;1830;20250515;20250515;0004000;NTE;NTE;76;E70;J;1;;;;;S25;303;;;15MAY25 0538;
N;LYS;AF 1488;D;1830;20250516;20250523;0000500;NTE;NTE;100;E90;J;1;;;;;S25;304;;;15MAY25 0538;
N;LYS;AF 1488;D;1755;20250518;20250601;0000007;NTE;NTE;100;E90;J;1;;;;;S25;305;;;07MAR25 1522;
N;LYS;AF 1488;D;1830;20250522;20250522;0004000;NTE;NTE;100;E90;J;1;;;;;S25;306;;;15MAY25 0538;
N;LYS;AF 1488;D;1830;20250605;20250605;0004000;NTE;NTE;100;E90;J;1;;;;;S25;307;;;12JUN25 0408;
N;LYS;AF 1488;D;1830;20250606;20250704;0000500;NTE;NTE;100;E90;J;1;;;;;S25;308;;;12JUN25 0408;
N;LYS;AF 1488;D;1830;20250612;20250612;0004000;NTE;NTE;76;E70;J;1;;;;;S25;309;;;12JUN25 0408;
N;LYS;AF 1488;D;1755;20250615;20250615;0000007;NTE;NTE;76;E70;J;1;;;;;S25;310;;;14JUN25 1818;
N;LYS;AF 1488;D;1830;20250619;20250619;0004000;NTE;NTE;76;E70;J;1;;;;;S25;311;;;19JUN25 0850;
N;LYS;AF 1488;D;1755;20250622;20250622;0000007;NTE;NTE;76;E70;J;1;;;;;S25;312;;;22JUN25 0929;
N;LYS;AF 1488;D;1830;20250626;20250626;0004000;NTE;NTE;76;E70;J;1;;;;;S25;313;;;26JUN25 0614;
N;LYS;AF 1488;D;1755;20250629;20250629;0000007;NTE;NTE;100;E90;J;1;;;;;S25;314;;;22JUN25 0929;
N;LYS;AF 1488;D;1830;20250702;20250702;0030000;NTE;NTE;76;E70;J;1;;;;;S25;315;;;02JUL25 1104;
N;LYS;AF 1488;D;1830;20250703;20250703;0004000;NTE;NTE;100;E90;J;1;;;;;S25;316;;;26JUN25 0614;
N;LYS;AF 1488;D;1345;20250706;20250706;0000007;NTE;NTE;76;E70;J;1;;;;;S25;317;;;06JUL25 0811;
N;LYS;AF 1488;D;1445;20250707;20250707;1000000;NTE;NTE;76;E70;J;1;;;;;S25;318;;;07JUL25 1246;
N;LYS;AF 1488;D;1445;20250708;20250725;0234500;NTE;NTE;100;E90;J;1;;;;;S25;319;;;07JUL25 1246;
N;LYS;AF 1488;D;1445;20250714;20250721;1000000;NTE;NTE;100;E90;J;1;;;;;S25;320;;;07JUL25 1246;
N;LYS;AF 1488;D;1345;20250720;20250720;0000007;NTE;NTE;76;E70;J;1;;;;;S25;321;;;20JUL25 0442;
N;LYS;AF 1488;D;1345;20250727;20250727;0000007;NTE;NTE;100;E90;J;1;;;;;S25;322;;;20JUL25 0442;
N;LYS;AF 1488;D;1445;20250901;20250905;1234500;NTE;NTE;100;E90;J;1;;;;;S25;323;;;11MAR25 1445;
N;LYS;AF 1488;D;1345;20250907;20250907;0000007;NTE;NTE;100;E90;J;1;;;;;S25;324;;;07JUL25 1001;
N;LYS;AF 1488;D;1445;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;325;;;07JUL25 1018;
N;LYS;AF 1488;D;1345;20250914;20250914;0000007;NTE;NTE;100;E90;J;1;;;;;S25;326;;;07JUL25 1018;
N;LYS;AF 1488;D;1830;20250915;20251022;1230000;NTE;NTE;100;E90;J;1;;;;;S25;327;;;07JUL25 1018;
N;LYS;AF 1488;D;1830;20250918;20251024;0004500;NTE;NTE;100;E90;J;1;;;;;S25;328;;;07JUL25 1018;
N;LYS;AF 1488;D;1755;20250921;20251019;0000007;NTE;NTE;178;320;J;1;;;;;S25;329;;;07JUL25 1018;
N;LYS;AF 1489;A;1650;20250330;20250330;0000007;NTE;NTE;100;E90;J;1;;;;;S25;330;;;06APR25 1220;
N;LYS;AF 1489;A;1745;20250331;20250409;1230000;NTE;NTE;100;E90;J;1;;;;;S25;331;;;07MAR25 1715;
N;LYS;AF 1489;A;1745;20250403;20250403;0004000;NTE;NTE;100;E90;J;1;;;;;S25;332;;;10APR25 1126;
N;LYS;AF 1489;A;1745;20250404;20250404;0000500;NTE;NTE;76;E70;J;1;;;;;S25;333;;;04APR25 0642;
N;LYS;AF 1489;A;1650;20250406;20250406;0000007;NTE;NTE;76;E70;J;1;;;;;S25;334;;;06APR25 1220;
N;LYS;AF 1489;A;1745;20250410;20250410;0004000;NTE;NTE;76;E70;J;1;;;;;S25;335;;;10APR25 1126;
N;LYS;AF 1489;A;1745;20250411;20250411;0000500;NTE;NTE;100;E90;J;1;;;;;S25;336;;;04APR25 0642;
N;LYS;AF 1489;A;1650;20250413;20250413;0000007;NTE;NTE;100;E90;J;1;;;;;S25;337;;;06APR25 1220;
N;LYS;AF 1489;A;1755;20250414;20250414;1000000;NTE;NTE;100;E90;J;1;;;;;S25;338;;;17APR25 1354;
N;LYS;AF 1489;A;1755;20250415;20250415;0200000;NTE;NTE;76;E70;J;1;;;;;S25;339;;;15APR25 1409;
N;LYS;AF 1489;A;1755;20250416;20250430;0034000;NTE;NTE;100;E90;J;1;;;;;S25;340;;;17APR25 1354;
N;LYS;AF 1489;A;1755;20250418;20250425;0000500;NTE;NTE;100;E90;J;1;;;;;S25;341;;;28MAR25 1157;
N;LYS;AF 1489;A;1750;20250421;20250421;1000000;NTE;NTE;76;E70;J;1;;;;;S25;342;;;17APR25 1354;
N;LYS;AF 1489;A;1755;20250422;20250429;0200000;NTE;NTE;100;E90;J;1;;;;;S25;343;;;15APR25 1409;
N;LYS;AF 1489;A;1650;20250427;20250518;0000007;NTE;NTE;100;E90;J;1;;;;;S25;344;;;25MAY25 0936;
N;LYS;AF 1489;A;1750;20250428;20250428;1000000;NTE;NTE;76;E70;J;1;;;;;S25;345;;;17APR25 1401;
N;LYS;AF 1489;A;1755;20250505;20250507;1230000;NTE;NTE;100;E90;J;1;;;;;S25;346;;;07MAR25 1715;
N;LYS;AF 1489;A;1745;20250512;20250701;1200000;NTE;NTE;100;E90;J;1;;;;;S25;347;;;02JUL25 1101;
N;LYS;AF 1489;A;1745;20250514;20250625;0030000;NTE;NTE;100;E90;J;1;;;;;S25;348;;;02JUL25 1101;
N;LYS;AF 1489;A;1745;20250515;20250515;0004000;NTE;NTE;76;E70;J;1;;;;;S25;349;;;15MAY25 0535;
N;LYS;AF 1489;A;1745;20250516;20250516;0000500;NTE;NTE;100;E90;J;1;;;;;S25;350;;;23MAY25 0307;
N;LYS;AF 1489;A;1745;20250522;20250522;0004000;NTE;NTE;100;E90;J;1;;;;;S25;351;;;15MAY25 0535;
N;LYS;AF 1489;A;1745;20250523;20250523;0000500;NTE;NTE;76;E70;J;1;;;;;S25;352;;;23MAY25 0307;
N;LYS;AF 1489;A;1650;20250525;20250525;0000007;NTE;NTE;76;E70;J;1;;;;;S25;353;;;25MAY25 0936;
N;LYS;AF 1489;A;1650;20250601;20250601;0000007;NTE;NTE;100;E90;J;1;;;;;S25;354;;;25MAY25 0936;
N;LYS;AF 1489;A;1745;20250605;20250605;0004000;NTE;NTE;100;E90;J;1;;;;;S25;355;;;12JUN25 0402;
N;LYS;AF 1489;A;1745;20250606;20250606;0000500;NTE;NTE;178;320;J;1;;;;;S25;356;;;10APR25 0905;
N;LYS;AF 1489;A;1745;20250612;20250612;0004000;NTE;NTE;76;E70;J;1;;;;;S25;357;;;12JUN25 0402;
N;LYS;AF 1489;A;1745;20250613;20250613;0000500;NTE;NTE;100;E90;J;1;;;;;S25;358;;;10APR25 0905;
N;LYS;AF 1489;A;1650;20250615;20250615;0000007;NTE;NTE;76;E70;J;1;;;;;S25;359;;;14JUN25 1815;
N;LYS;AF 1489;A;1745;20250619;20250619;0004000;NTE;NTE;76;E70;J;1;;;;;S25;360;;;19JUN25 0849;
N;LYS;AF 1489;A;1745;20250620;20250620;0000500;NTE;NTE;76;E70;J;1;;;;;S25;361;;;20JUN25 0839;
N;LYS;AF 1489;A;1650;20250622;20250629;0000007;NTE;NTE;100;E90;J;1;;;;;S25;362;;;06JUL25 0814;
N;LYS;AF 1489;A;1745;20250626;20250626;0004000;NTE;NTE;76;E70;J;1;;;;;S25;363;;;26JUN25 0615;
N;LYS;AF 1489;A;1745;20250627;20250627;0000500;NTE;NTE;76;E70;J;1;;;;;S25;364;;;26JUN25 1744;
N;LYS;AF 1489;A;1745;20250702;20250702;0030000;NTE;NTE;76;E70;J;1;;;;;S25;365;;;02JUL25 1101;
N;LYS;AF 1489;A;1745;20250704;20250704;0000500;NTE;NTE;178;320;J;1;;;;;S25;366;;;26JUN25 1744;
N;LYS;AF 1489;A;1650;20250706;20250706;0000007;NTE;NTE;76;E70;J;1;;;;;S25;367;;;06JUL25 0814;
N;LYS;AF 1489;A;1755;20250707;20250707;1000000;NTE;NTE;76;E70;J;1;;;;;S25;368;;;07JUL25 1243;
N;LYS;AF 1489;A;1755;20250708;20250725;0234500;NTE;NTE;100;E90;J;1;;;;;S25;369;;;07JUL25 1243;
N;LYS;AF 1489;A;1755;20250714;20250721;1000000;NTE;NTE;100;E90;J;1;;;;;S25;370;;;07JUL25 1243;
N;LYS;AF 1489;A;1650;20250720;20250720;0000007;NTE;NTE;76;E70;J;1;;;;;S25;371;;;20JUL25 0444;
N;LYS;AF 1489;A;1650;20250727;20250727;0000007;NTE;NTE;100;E90;J;1;;;;;S25;372;;;20JUL25 0444;
N;LYS;AF 1489;A;1755;20250901;20250905;1234500;NTE;NTE;100;E90;J;1;;;;;S25;373;;;11MAR25 1101;
N;LYS;AF 1489;A;1650;20250907;20250907;0000007;NTE;NTE;100;E90;J;1;;;;;S25;374;;;11MAR25 1417;
N;LYS;AF 1489;A;1755;20250908;20250912;1234500;NTE;NTE;100;E90;J;1;;;;;S25;375;;;07JUL25 1006;
N;LYS;AF 1489;A;1650;20250914;20250914;0000007;NTE;NTE;100;E90;J;1;;;;;S25;376;;;07JUL25 1006;
N;LYS;AF 1489;A;1745;20250915;20251024;1234500;NTE;NTE;100;E90;J;1;;;;;S25;377;;;07JUL25 1006;
N;LYS;AF 1489;A;1705;20250921;20251019;0000007;NTE;NTE;100;E90;J;1;;;;;S25;378;;;07JUL25 1006;
N;LYS;AF 1498;D;0630;20250331;20250407;1000000;BOD;BOD;100;E90;J;1;;;;;S25;379;;;07MAR25 1715;
N;LYS;AF 1498;D;0630;20250401;20250401;0200000;BOD;BOD;100;E90;J;1;;;;;S25;380;;;07APR25 1014;
N;LYS;AF 1498;D;0630;20250402;20250409;0030000;BOD;BOD;100;E90;J;1;;;;;S25;381;;;07APR25 1014;
N;LYS;AF 1498;D;0630;20250403;20250410;0004000;BOD;BOD;100;E90;J;1;;;;;S25;382;;;07MAR25 1715;
N;LYS;AF 1498;D;0635;20250408;20250408;0200000;BOD;BOD;110;E90;J;1;;;;;S25;383;;;07APR25 1317;
N;LYS;AF 1498;D;0610;20250414;20250417;1234000;BOD;BOD;100;E90;J;1;;;;;S25;384;;;07MAR25 1715;
N;LYS;AF 1498;D;0610;20250418;20250425;0000500;BOD;BOD;100;E90;J;1;;;;;S25;385;;;07MAR25 1512;
N;LYS;AF 1498;D;0610;20250422;20250429;1204000;BOD;BOD;100;E90;J;1;;;;;S25;386;;;23APR25 0411;
N;LYS;AF 1498;D;0610;20250423;20250423;0030000;BOD;BOD;76;E70;J;1;;;;;S25;387;;;23APR25 0411;
N;LYS;AF 1498;D;0610;20250430;20250430;0030000;BOD;BOD;100;E90;J;1;;;;;S25;388;;;23APR25 0411;
N;LYS;AF 1498;D;0610;20250505;20250507;1230000;BOD;BOD;100;E90;J;1;;;;;S25;389;;;07MAR25 1525;
N;LYS;AF 1498;D;0630;20250512;20250512;1000000;BOD;BOD;76;E70;J;1;;;;;S25;390;;;24APR25 1516;
N;LYS;AF 1498;D;0630;20250513;20250701;0200000;BOD;BOD;100;E90;J;1;;;;;S25;391;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250514;20250514;0030000;BOD;BOD;100;E90;J;1;;;;;S25;392;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250515;20250522;0004000;BOD;BOD;100;E90;J;1;;;;;S25;393;;;07MAR25 1503;
N;LYS;AF 1498;D;0630;20250519;20250602;1000000;BOD;BOD;100;E90;J;1;;;;;S25;394;;;24APR25 1516;
N;LYS;AF 1498;D;0630;20250521;20250521;0030000;BOD;BOD;76;E70;J;1;;;;;S25;395;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250528;20250702;0030000;BOD;BOD;100;E90;J;1;;;;;S25;396;;;20MAY25 1419;
N;LYS;AF 1498;D;0630;20250605;20250703;0004000;BOD;BOD;100;E90;J;1;;;;;S25;397;;;11MAR25 1445;
N;LYS;AF 1498;D;0630;20250616;20250630;1000000;BOD;BOD;100;E90;J;1;;;;;S25;398;;;11MAR25 1445;
N;LYS;AF 1498;D;0610;20250707;20250710;1234000;BOD;BOD;100;E90;J;1;;;;;S25;399;;;11MAR25 1445;
N;LYS;AF 1498;D;0610;20250711;20250725;0000500;BOD;BOD;100;E90;J;1;;;;;S25;400;;;11MAR25 1242;
N;LYS;AF 1498;D;0610;20250715;20250715;0200000;BOD;BOD;100;E90;J;1;;;;;S25;401;;;21JUL25 1611;
N;LYS;AF 1498;D;0610;20250716;20250716;0030000;BOD;BOD;100;E90;J;1;;;;;S25;402;;;22JUL25 0946;
N;LYS;AF 1498;D;0610;20250717;20250724;1004000;BOD;BOD;100;E90;J;1;;;;;S25;403;;;22JUL25 0946;
N;LYS;AF 1498;D;0615;20250722;20250722;0200000;BOD;BOD;76;E70;J;1;;;;;S25;404;;;21JUL25 1611;
N;LYS;AF 1498;D;0610;20250723;20250723;0030000;BOD;BOD;76;E70;J;1;;;;;S25;405;;;22JUL25 0946;
N;LYS;AF 1498;D;1145;20250801;20250829;0000500;BOD;BOD;100;E90;J;1;;;;;S25;406;;;11MAR25 1244;
N;LYS;AF 1498;D;0610;20250901;20250904;1234000;BOD;BOD;100;E90;J;1;;;;;S25;407;;;11MAR25 1445;
N;LYS;AF 1498;D;0610;20250905;20250905;0000500;BOD;BOD;100;E90;J;1;;;;;S25;408;;;11MAR25 1242;
N;LYS;AF 1498;D;0610;20250908;20250912;1234500;BOD;BOD;100;E90;J;1;;;;;S25;409;;;07JUL25 0956;
N;LYS;AF 1498;D;0630;20250915;20251013;1000000;BOD;BOD;100;E90;J;1;;;;;S25;410;;;05MAY25 1248;
N;LYS;AF 1498;D;0630;20250916;20251015;0230000;BOD;BOD;100;E90;J;1;;;;;S25;411;;;05MAY25 1248;
